ID,Lat,Lng,District,County,Fwy,Lanes,Type,Direction,ID2
400764,38.022988,-121.966809,4,Contra Costa,SR4-E,4,Mainline,E,514
400270,38.022118,-121.962342,4,Contra Costa,SR4-E,4,Mainline,E,515
404350,38.020561,-121.954311,4,Contra Costa,SR4-E,4,Mainline,E,516
401485,38.019047,-121.94895,4,Contra Costa,SR4-E,4,Mainline,E,517
400324,38.018708,-121.941653,4,Contra Costa,SR4-E,4,Mainline,E,518
404873,38.018714,-121.938703,4,Contra Costa,SR4-E,4,Mainline,E,519
414035,38.019405,-121.924664,4,Contra Costa,SR4-E,4,Mainline,E,520
402503,38.019991,-121.917022,4,Contra Costa,SR4-E,4,Mainline,E,521
402203,38.019932,-121.905976,4,Contra Costa,SR4-E,4,Mainline,E,522
401826,38.01981,-121.90176,4,Contra Costa,SR4-E,4,Mainline,E,523
401828,38.01749,-121.892302,4,Contra Costa,SR4-E,4,Mainline,E,524
401829,38.016161,-121.886863,4,Contra Costa,SR4-E,4,Mainline,E,525
402502,38.014413,-121.879651,4,Contra Costa,SR4-E,3,Mainline,E,526
414041,38.01402,-121.877505,4,Contra Costa,SR4-E,5,Mainline,E,527
401954,38.011247,-121.864952,4,Contra Costa,SR4-E,4,Mainline,E,528
402069,38.008461,-121.854505,4,Contra Costa,SR4-E,5,Mainline,E,529
408154,38.007839,-121.852239,4,Contra Costa,SR4-E,5,Mainline,E,530
408602,38.00335,-121.835925,4,Contra Costa,SR4-E,4,Mainline,E,531
408604,38.002147,-121.831598,4,Contra Costa,SR4-E,5,Mainline,E,532
409956,37.99985,-121.82326,4,Contra Costa,SR4-E,4,Mainline,E,533
409958,37.99892,-121.819777,4,Contra Costa,SR4-E,4,Mainline,E,534
409960,37.998069,-121.815712,4,Contra Costa,SR4-E,5,Mainline,E,535
416929,37.998046,-121.808922,4,Contra Costa,SR4-E,4,Mainline,E,536
402491,37.998041,-121.805433,4,Contra Costa,SR4-E,2,Mainline,E,537
416930,37.998036,-121.803031,4,Contra Costa,SR4-E,4,Mainline,E,538
416449,37.997951,-121.796612,4,Contra Costa,SR4-E,5,Mainline,E,539
414707,37.996513,-121.787786,4,Contra Costa,SR4-E,4,Mainline,E,540
402489,37.995933,-121.784378,4,Contra Costa,SR4-E,2,Mainline,E,541
414831,37.995809,-121.783656,4,Contra Costa,SR4-E,4,Mainline,E,542
414830,37.994803,-121.777732,4,Contra Costa,SR4-E,4,Mainline,E,543
414829,37.993566,-121.770914,4,Contra Costa,SR4-E,4,Mainline,E,544
421970,37.990996,-121.763325,4,Contra Costa,SR4-E,3,Mainline,E,545
405742,37.990366,-121.758604,4,Contra Costa,SR4-E,3,Mainline,E,546
402482,37.990233,-121.757519,4,Contra Costa,SR4-E,2,Mainline,E,547
402086,37.990042,-121.756062,4,Contra Costa,SR4-E,3,Mainline,E,548
423158,37.988767,-121.752402,4,Contra Costa,SR4-E,3,Mainline,E,549
402088,37.980677,-121.745776,4,Contra Costa,SR4-E,3,Mainline,E,550
402090,37.980043,-121.745333,4,Contra Costa,SR4-E,2,Mainline,E,551
402091,37.979789,-121.745155,4,Contra Costa,SR4-E,2,Mainline,E,552
402094,37.964854,-121.740054,4,Contra Costa,SR4-E,2,Mainline,E,553
402096,37.964456,-121.740326,4,Contra Costa,SR4-E,2,Mainline,E,554
408152,37.960149,-121.74361,4,Contra Costa,SR4-E,2,Mainline,E,555
408151,37.952549,-121.744429,4,Contra Costa,SR4-E,2,Mainline,E,556
408606,37.938103,-121.738773,4,Contra Costa,SR4-E,2,Mainline,E,557
424094,37.934579,-121.737108,4,Contra Costa,SR4-E,2,Mainline,E,558
424095,37.928804,-121.734381,4,Contra Costa,SR4-E,2,Mainline,E,559
424096,37.92675,-121.73349,4,Contra Costa,SR4-E,1,Mainline,E,560
424092,37.924366,-121.732716,4,Contra Costa,SR4-E,2,Mainline,E,561
424091,37.922805,-121.732331,4,Contra Costa,SR4-E,2,Mainline,E,562
424098,37.917173,-121.732127,4,Contra Costa,SR4-E,1,Mainline,E,563
402522,38.008562,-122.220678,4,Contra Costa,SR4-W,2,Mainline,W,564
403267,38.00858,-122.208422,4,Contra Costa,SR4-W,2,Mainline,W,565
402521,38.010999,-122.201565,4,Contra Costa,SR4-W,2,Mainline,W,566
406065,38.016016,-122.182669,4,Contra Costa,SR4-W,2,Mainline,W,567
402517,38.015575,-122.179034,4,Contra Costa,SR4-W,2,Mainline,W,568
402505,38.011266,-122.172198,4,Contra Costa,SR4-W,2,Mainline,W,569
402515,38.007109,-122.166569,4,Contra Costa,SR4-W,2,Mainline,W,570
402213,38.001707,-122.150084,4,Contra Costa,SR4-W,2,Mainline,W,571
402211,37.99605,-122.144786,4,Contra Costa,SR4-W,2,Mainline,W,572
402209,37.990092,-122.139719,4,Contra Costa,SR4-W,3,Mainline,W,573
414046,37.990239,-122.132554,4,Contra Costa,SR4-W,3,Mainline,W,574
402834,37.990552,-122.130959,4,Contra Costa,SR4-W,3,Mainline,W,575
402514,37.993945,-122.122364,4,Contra Costa,SR4-W,3,Mainline,W,576
414306,37.994194,-122.121907,4,Contra Costa,SR4-W,3,Mainline,W,577
402511,37.996593,-122.11338,4,Contra Costa,SR4-W,3,Mainline,W,578
402509,37.994441,-122.106976,4,Contra Costa,SR4-W,3,Mainline,W,579
414050,37.992454,-122.10187,4,Contra Costa,SR4-W,3,Mainline,W,580
402507,37.990725,-122.094956,4,Contra Costa,SR4-W,3,Mainline,W,581
414056,37.990878,-122.092761,4,Contra Costa,SR4-W,3,Mainline,W,582
402836,37.991269,-122.086531,4,Contra Costa,SR4-W,3,Mainline,W,583
402208,37.991988,-122.078142,4,Contra Costa,SR4-W,2,Mainline,W,584
401951,37.992454,-122.076392,4,Contra Costa,SR4-W,2,Mainline,W,585
414053,37.992687,-122.075672,4,Contra Costa,SR4-W,2,Mainline,W,586
405583,37.993908,-122.07206,4,Contra Costa,SR4-W,2,Mainline,W,587
401756,37.995123,-122.068515,4,Contra Costa,SR4-W,3,Mainline,W,588
414060,37.998134,-122.061239,4,Contra Costa,SR4-W,2,Mainline,W,589
414311,38.001561,-122.051391,4,Contra Costa,SR4-W,2,Mainline,W,590
402206,38.002575,-122.047364,4,Contra Costa,SR4-W,2,Mainline,W,591
405585,38.00796,-122.032413,4,Contra Costa,SR4-W,3,Mainline,W,592
414058,38.008721,-122.029848,4,Contra Costa,SR4-W,3,Mainline,W,593
400516,38.009807,-122.023367,4,Contra Costa,SR4-W,2,Mainline,W,594
402204,38.01195,-122.009481,4,Contra Costa,SR4-W,4,Mainline,W,595
401476,38.013608,-121.99884,4,Contra Costa,SR4-W,4,Mainline,W,596
400993,38.016167,-121.992426,4,Contra Costa,SR4-W,4,Mainline,W,597
406063,38.018935,-121.987574,4,Contra Costa,SR4-W,5,Mainline,W,598
407238,38.021449,-121.981785,4,Contra Costa,SR4-W,5,Mainline,W,599
406064,38.023842,-121.974729,4,Contra Costa,SR4-W,5,Mainline,W,600
405274,38.023805,-121.969427,4,Contra Costa,SR4-W,4,Mainline,W,601
405276,38.023048,-121.965504,4,Contra Costa,SR4-W,4,Mainline,W,602
405275,38.022488,-121.962645,4,Contra Costa,SR4-W,4,Mainline,W,603
402504,38.021948,-121.959789,4,Contra Costa,SR4-W,4,Mainline,W,604
404358,38.020929,-121.954613,4,Contra Costa,SR4-W,4,Mainline,W,605
401526,38.019378,-121.949271,4,Contra Costa,SR4-W,4,Mainline,W,606
404360,38.019098,-121.942678,4,Contra Costa,SR4-W,5,Mainline,W,607
414043,38.019105,-121.939375,4,Contra Costa,SR4-W,5,Mainline,W,608
404877,38.019108,-121.939005,4,Contra Costa,SR4-W,4,Mainline,W,609
414057,38.019567,-121.924775,4,Contra Costa,SR4-W,4,Mainline,W,610
401825,38.019902,-121.901355,4,Contra Costa,SR4-W,4,Mainline,W,611
401827,38.017781,-121.892161,4,Contra Costa,SR4-W,4,Mainline,W,612
402501,38.015328,-121.88184,4,Contra Costa,SR4-W,4,Mainline,W,613
401830,38.013862,-121.875409,4,Contra Costa,SR4-W,5,Mainline,W,614
408164,38.012389,-121.86926,4,Contra Costa,SR4-W,4,Mainline,W,615
402068,38.008612,-121.854384,4,Contra Costa,SR4-W,5,Mainline,W,616
408165,38.007951,-121.851962,4,Contra Costa,SR4-W,5,Mainline,W,617
408615,38.004306,-121.838771,4,Contra Costa,SR4-W,4,Mainline,W,618
411075,38.002294,-121.831484,4,Contra Costa,SR4-W,5,Mainline,W,619
409966,38.000002,-121.823153,4,Contra Costa,SR4-W,4,Mainline,W,620
409968,37.998186,-121.81561,4,Contra Costa,SR4-W,5,Mainline,W,621
416940,37.998257,-121.809077,4,Contra Costa,SR4-W,4,Mainline,W,622
402490,37.998257,-121.808341,4,Contra Costa,SR4-W,2,Mainline,W,623
416943,37.998257,-121.80301,4,Contra Costa,SR4-W,4,Mainline,W,624
416459,37.998174,-121.796584,4,Contra Costa,SR4-W,5,Mainline,W,625
414719,37.996667,-121.787405,4,Contra Costa,SR4-W,4,Mainline,W,626
402488,37.996143,-121.784344,4,Contra Costa,SR4-W,2,Mainline,W,627
414839,37.996052,-121.783807,4,Contra Costa,SR4-W,3,Mainline,W,628
414840,37.995682,-121.781646,4,Contra Costa,SR4-W,3,Mainline,W,629
414838,37.995014,-121.777705,4,Contra Costa,SR4-W,4,Mainline,W,630
414837,37.993777,-121.770891,4,Contra Costa,SR4-W,4,Mainline,W,631
421977,37.991289,-121.763626,4,Contra Costa,SR4-W,3,Mainline,W,632
402483,37.990747,-121.759823,4,Contra Costa,SR4-W,1,Mainline,W,633
405746,37.990594,-121.758554,4,Contra Costa,SR4-W,3,Mainline,W,634
402085,37.990264,-121.75602,4,Contra Costa,SR4-W,3,Mainline,W,635
402089,37.983658,-121.747439,4,Contra Costa,SR4-W,2,Mainline,W,636
402087,37.981027,-121.745487,4,Contra Costa,SR4-W,3,Mainline,W,637
402092,37.97175,-121.739085,4,Contra Costa,SR4-W,2,Mainline,W,638
402093,37.965277,-121.739626,4,Contra Costa,SR4-W,2,Mainline,W,639
402095,37.965265,-121.739634,4,Contra Costa,SR4-W,2,Mainline,W,640
408166,37.953027,-121.744424,4,Contra Costa,SR4-W,2,Mainline,W,641
402098,37.952476,-121.744429,4,Contra Costa,SR4-W,2,Mainline,W,642
408619,37.944701,-121.741896,4,Contra Costa,SR4-W,2,Mainline,W,643
424105,37.934566,-121.737101,4,Contra Costa,SR4-W,2,Mainline,W,644
424106,37.928737,-121.734302,4,Contra Costa,SR4-W,2,Mainline,W,645
424104,37.924364,-121.732557,4,Contra Costa,SR4-W,1,Mainline,W,646
424111,37.9228,-121.732189,4,Contra Costa,SR4-W,1,Mainline,W,647
424110,37.917144,-121.732127,4,Contra Costa,SR4-W,1,Mainline,W,648
406788,38.222236,-122.250404,4,Napa,SR12-E,2,Mainline,E,649
406789,38.221321,-122.24176,4,Napa,SR12-E,2,Mainline,E,650
406790,38.217324,-122.226189,4,Napa,SR12-E,2,Mainline,E,651
406791,38.214351,-122.217515,4,Napa,SR12-E,2,Mainline,E,652
406792,38.212014,-122.210112,4,Napa,SR12-E,2,Mainline,E,653
421688,38.208856,-122.19956,4,Solano,SR12-E,2,Mainline,E,654
409478,38.208414,-122.186859,4,Solano,SR12-E,2,Mainline,E,655
409479,38.207555,-122.182448,4,Solano,SR12-E,2,Mainline,E,656
409480,38.206534,-122.178479,4,Solano,SR12-E,2,Mainline,E,657
409481,38.207685,-122.166415,4,Solano,SR12-E,2,Mainline,E,658
420469,38.207657,-122.157066,4,Solano,SR12-E,1,Mainline,E,659
406793,38.222234,-122.250388,4,Napa,SR12-W,2,Mainline,W,660
406794,38.221322,-122.241749,4,Napa,SR12-W,2,Mainline,W,661
406795,38.217263,-122.226022,4,Napa,SR12-W,2,Mainline,W,662
406796,38.214352,-122.217516,4,Napa,SR12-W,2,Mainline,W,663
407239,38.212014,-122.210113,4,Napa,SR12-W,2,Mainline,W,664
403471,37.06113,-122.004466,4,Santa Cruz,SR17-N,2,Mainline,N,665
404365,37.141139,-121.98489,4,Santa Cruz,SR17-N,2,Mainline,N,666
400108,37.190197,-121.992771,4,Santa Clara,SR17-N,2,Mainline,N,667
400154,37.226342,-121.975157,4,Santa Clara,SR17-N,2,Mainline,N,668
405279,37.235009,-121.97043,4,Santa Clara,SR17-N,2,Mainline,N,669
400649,37.251741,-121.958118,4,Santa Clara,SR17-N,2,Mainline,N,670
400715,37.256205,-121.955355,4,Santa Clara,SR17-N,2,Mainline,N,671
400240,37.258184,-121.953853,4,Santa Clara,SR17-N,3,Mainline,N,672
403329,37.270267,-121.947353,4,Santa Clara,SR17-N,3,Mainline,N,673
400436,37.271687,-121.947037,4,Santa Clara,SR17-N,4,Mainline,N,674
400221,37.293614,-121.937899,4,Santa Clara,SR17-N,3,Mainline,N,675
404370,37.296028,-121.939132,4,Santa Clara,SR17-N,4,Mainline,N,676
403475,37.061194,-122.004672,4,Santa Cruz,SR17-S,2,Mainline,S,677
405586,37.140242,-121.984686,4,Santa Cruz,SR17-S,2,Mainline,S,678
400416,37.227752,-121.974276,4,Santa Clara,SR17-S,2,Mainline,S,679
405281,37.235056,-121.970625,4,Santa Clara,SR17-S,2,Mainline,S,680
404378,37.249976,-121.959331,4,Santa Clara,SR17-S,3,Mainline,S,681
400832,37.254601,-121.956775,4,Santa Clara,SR17-S,3,Mainline,S,682
400073,37.2563,-121.955559,4,Santa Clara,SR17-S,2,Mainline,S,683
400278,37.266561,-121.948692,4,Santa Clara,SR17-S,3,Mainline,S,684
400298,37.293047,-121.937861,4,Santa Clara,SR17-S,3,Mainline,S,685
400100,37.295052,-121.938872,4,Santa Clara,SR17-S,3,Mainline,S,686
403280,37.827864,-122.267,4,Alameda,SR24-E,3,Mainline,E,687
400655,37.829582,-122.266637,4,Alameda,SR24-E,4,Mainline,E,688
401381,37.835333,-122.265611,4,Alameda,SR24-E,4,Mainline,E,689
400103,37.839085,-122.26443,4,Alameda,SR24-E,4,Mainline,E,690
402202,37.843252,-122.254814,4,Alameda,SR24-E,4,Mainline,E,691
402479,37.849522,-122.241018,4,Alameda,SR24-E,4,Mainline,E,692
407990,37.848686,-122.225718,4,Alameda,SR24-E,4,Mainline,E,693
404381,37.851048,-122.222784,4,Alameda,SR24-E,4,Mainline,E,694
407992,37.85316,-122.221654,4,Alameda,SR24-E,4,Mainline,E,695
407987,37.861705,-122.209368,4,Contra Costa,SR24-E,4,Mainline,E,696
400048,37.86726,-122.199105,4,Contra Costa,SR24-E,4,Mainline,E,697
401687,37.868707,-122.194653,4,Contra Costa,SR24-E,4,Mainline,E,698
400736,37.872735,-122.18927,4,Contra Costa,SR24-E,4,Mainline,E,699
400438,37.87761,-122.184005,4,Contra Costa,SR24-E,4,Mainline,E,700
400345,37.882713,-122.1802,4,Contra Costa,SR24-E,5,Mainline,E,701
400389,37.887084,-122.177406,4,Contra Costa,SR24-E,5,Mainline,E,702
401681,37.890212,-122.17369,4,Contra Costa,SR24-E,5,Mainline,E,703
401746,37.892433,-122.167031,4,Contra Costa,SR24-E,4,Mainline,E,704
400323,37.892701,-122.16068,4,Contra Costa,SR24-E,4,Mainline,E,705
400171,37.891457,-122.152067,4,Contra Costa,SR24-E,4,Mainline,E,706
400579,37.890953,-122.148661,4,Contra Costa,SR24-E,4,Mainline,E,707
400532,37.890463,-122.137515,4,Contra Costa,SR24-E,4,Mainline,E,708
402476,37.891579,-122.13026,4,Contra Costa,SR24-E,4,Mainline,E,709
400251,37.893156,-122.123812,4,Contra Costa,SR24-E,4,Mainline,E,710
400197,37.895088,-122.112962,4,Contra Costa,SR24-E,4,Mainline,E,711
400494,37.895807,-122.108492,4,Contra Costa,SR24-E,5,Mainline,E,712
401684,37.897341,-122.099019,4,Contra Costa,SR24-E,4,Mainline,E,713
401002,37.897666,-122.09174,4,Contra Costa,SR24-E,4,Mainline,E,714
400946,37.89776,-122.086814,4,Contra Costa,SR24-E,5,Mainline,E,715
400748,37.89729,-122.081421,4,Contra Costa,SR24-E,6,Mainline,E,716
401390,37.827408,-122.267734,4,Alameda,SR24-W,3,Mainline,W,717
400406,37.83111,-122.266925,4,Alameda,SR24-W,4,Mainline,W,718
400224,37.835531,-122.266013,4,Alameda,SR24-W,4,Mainline,W,719
404668,37.836532,-122.265822,4,Alameda,SR24-W,4,Mainline,W,720
400083,37.839128,-122.264826,4,Alameda,SR24-W,4,Mainline,W,721
402480,37.842559,-122.25791,4,Alameda,SR24-W,4,Mainline,W,722
402201,37.846642,-122.247226,4,Alameda,SR24-W,4,Mainline,W,723
402481,37.849812,-122.237592,4,Alameda,SR24-W,4,Mainline,W,724
402200,37.849093,-122.231287,4,Alameda,SR24-W,4,Mainline,W,725
407995,37.84877,-122.226571,4,Alameda,SR24-W,4,Mainline,W,726
404385,37.85081,-122.223193,4,Alameda,SR24-W,4,Mainline,W,727
408000,37.852296,-122.222499,4,Alameda,SR24-W,4,Mainline,W,728
407997,37.862139,-122.209838,4,Contra Costa,SR24-W,4,Mainline,W,729
400989,37.867462,-122.200125,4,Contra Costa,SR24-W,4,Mainline,W,730
400101,37.872945,-122.189548,4,Contra Costa,SR24-W,5,Mainline,W,731
400617,37.878808,-122.185235,4,Contra Costa,SR24-W,4,Mainline,W,732
400413,37.881791,-122.181562,4,Contra Costa,SR24-W,4,Mainline,W,733
401689,37.888027,-122.177148,4,Contra Costa,SR24-W,5,Mainline,W,734
400747,37.891089,-122.172893,4,Contra Costa,SR24-W,5,Mainline,W,735
400354,37.892849,-122.166614,4,Contra Costa,SR24-W,5,Mainline,W,736
401683,37.892591,-122.156901,4,Contra Costa,SR24-W,5,Mainline,W,737
400800,37.892206,-122.154409,4,Contra Costa,SR24-W,5,Mainline,W,738
400600,37.891528,-122.149959,4,Contra Costa,SR24-W,5,Mainline,W,739
400616,37.891578,-122.142555,4,Contra Costa,SR24-W,4,Mainline,W,740
400619,37.891509,-122.132425,4,Contra Costa,SR24-W,4,Mainline,W,741
401423,37.893061,-122.12582,4,Contra Costa,SR24-W,4,Mainline,W,742
400550,37.89455,-122.118824,4,Contra Costa,SR24-W,4,Mainline,W,743
400878,37.895657,-122.111891,4,Contra Costa,SR24-W,5,Mainline,W,744
400289,37.896274,-122.107979,4,Contra Costa,SR24-W,5,Mainline,W,745
401692,37.897512,-122.10034,4,Contra Costa,SR24-W,4,Mainline,W,746
400604,37.89803,-122.09204,4,Contra Costa,SR24-W,4,Mainline,W,747
400580,37.89816,-122.087509,4,Contra Costa,SR24-W,5,Mainline,W,748
401482,37.897809,-122.082484,4,Contra Costa,SR24-W,6,Mainline,W,749
403744,36.943913,-121.502887,4,San Benito,SR25-N,1,Mainline,N,750
401674,36.948171,-121.5126,4,Santa Clara,SR25-N,1,Mainline,N,751
401679,36.950307,-121.521774,4,Santa Clara,SR25-N,1,Mainline,N,752
401677,36.9526,-121.527113,4,Santa Clara,SR25-N,1,Mainline,N,753
401682,36.954824,-121.52944,4,Santa Clara,SR25-N,1,Mainline,N,754
401680,36.962635,-121.54368,4,Santa Clara,SR25-N,1,Mainline,N,755
401666,36.950307,-121.521775,4,Santa Clara,SR25-S,1,Mainline,S,756
401678,36.952601,-121.527114,4,Santa Clara,SR25-S,1,Mainline,S,757
422007,38.083089,-122.54089,4,Marin,SR37-E,2,Mainline,E,758
402039,38.098527,-122.520036,4,Marin,SR37-E,2,Mainline,E,759
402041,38.105662,-122.511247,4,Marin,SR37-E,2,Mainline,E,760
402043,38.121444,-122.497006,4,Sonoma,SR37-E,2,Mainline,E,761
402045,38.154841,-122.422072,4,Sonoma,SR37-E,1,Mainline,E,762
402047,38.117426,-122.289217,4,Solano,SR37-E,2,Mainline,E,763
401706,38.121597,-122.27723,4,Solano,SR37-E,2,Mainline,E,764
401702,38.123781,-122.271749,4,Solano,SR37-E,2,Mainline,E,765
401696,38.137096,-122.256692,4,Solano,SR37-E,2,Mainline,E,766
401694,38.140282,-122.253117,4,Solano,SR37-E,3,Mainline,E,767
401701,38.14186,-122.246347,4,Solano,SR37-E,2,Mainline,E,768
402049,38.141243,-122.232302,4,Solano,SR37-E,2,Mainline,E,769
402051,38.140566,-122.222246,4,Solano,SR37-E,4,Mainline,E,770
422009,38.084392,-122.538845,4,Marin,SR37-W,2,Mainline,W,771
402038,38.098652,-122.520221,4,Marin,SR37-W,2,Mainline,W,772
402040,38.105801,-122.511444,4,Marin,SR37-W,2,Mainline,W,773
402042,38.121611,-122.497174,4,Sonoma,SR37-W,2,Mainline,W,774
402044,38.15484,-122.422075,4,Sonoma,SR37-W,1,Mainline,W,775
402046,38.117602,-122.289241,4,Solano,SR37-W,2,Mainline,W,776
401704,38.121697,-122.277273,4,Solano,SR37-W,2,Mainline,W,777
401703,38.123853,-122.271793,4,Solano,SR37-W,2,Mainline,W,778
401693,38.137569,-122.256176,4,Solano,SR37-W,2,Mainline,W,779
401700,38.140335,-122.253057,4,Solano,SR37-W,2,Mainline,W,780
401699,38.141954,-122.246347,4,Solano,SR37-W,2,Mainline,W,781
402048,38.141456,-122.232308,4,Solano,SR37-W,2,Mainline,W,782
402050,38.140802,-122.221723,4,Solano,SR37-W,3,Mainline,W,783
402814,37.793423,-122.382858,4,San Francisco,I80-E,5,Mainline,E,784
402815,37.799144,-122.376772,4,San Francisco,I80-E,5,Mainline,E,785
402816,37.804603,-122.37087,4,San Francisco,I80-E,5,Mainline,E,786
402817,37.807966,-122.367285,4,San Francisco,I80-E,5,Mainline,E,787
420340,37.811826,-122.363109,4,San Francisco,I80-E,5,Mainline,E,788
404896,37.813047,-122.36157,4,San Francisco,I80-E,5,Mainline,E,789
404921,37.814005,-122.359342,4,San Francisco,I80-E,5,Mainline,E,790
404886,37.814439,-122.357984,4,San Francisco,I80-E,5,Mainline,E,791
404923,37.815028,-122.356114,4,San Francisco,I80-E,5,Mainline,E,792
404885,37.816129,-122.352728,4,San Francisco,I80-E,5,Mainline,E,793
404906,37.816684,-122.351037,4,San Francisco,I80-E,5,Mainline,E,794
404891,37.817238,-122.349345,4,San Francisco,I80-E,5,Mainline,E,795
404908,37.817739,-122.347825,4,Alameda,I80-E,5,Mainline,E,796
404889,37.818297,-122.346136,4,Alameda,I80-E,5,Mainline,E,797
404910,37.819207,-122.342869,4,Alameda,I80-E,5,Mainline,E,798
404892,37.819507,-122.34108,4,Alameda,I80-E,5,Mainline,E,799
404912,37.819788,-122.339284,4,Alameda,I80-E,5,Mainline,E,800
404894,37.820069,-122.337488,4,Alameda,I80-E,5,Mainline,E,801
404914,37.820574,-122.334255,4,Alameda,I80-E,5,Mainline,E,802
404897,37.820771,-122.332998,4,Alameda,I80-E,5,Mainline,E,803
404898,37.821192,-122.330304,4,Alameda,I80-E,5,Mainline,E,804
404899,37.821409,-122.32868,4,Alameda,I80-E,5,Mainline,E,805
401546,37.821573,-122.327415,4,Alameda,I80-E,5,Mainline,E,806
404400,37.822124,-122.323635,4,Alameda,I80-E,6,Mainline,E,807
401892,37.824658,-122.307909,4,Alameda,I80-E,6,Mainline,E,808
401657,37.825581,-122.302794,4,Alameda,I80-E,4,Mainline,E,809
401671,37.828559,-122.294113,4,Alameda,I80-E,3,Mainline,E,810
405450,37.830413,-122.293447,4,Alameda,I80-E,3,Mainline,E,811
403430,37.835812,-122.295362,4,Alameda,I80-E,4,Mainline,E,812
401513,37.838814,-122.296557,4,Alameda,I80-E,6,Mainline,E,813
403998,37.846189,-122.298192,4,Alameda,I80-E,5,Mainline,E,814
405589,37.849265,-122.298899,4,Alameda,I80-E,5,Mainline,E,815
400679,37.853676,-122.300011,4,Alameda,I80-E,5,Mainline,E,816
401198,37.858492,-122.30137,4,Alameda,I80-E,5,Mainline,E,817
400432,37.864887,-122.30302,4,Alameda,I80-E,5,Mainline,E,818
400728,37.866567,-122.303586,4,Alameda,I80-E,5,Mainline,E,819
400612,37.871861,-122.305215,4,Alameda,I80-E,5,Mainline,E,820
408632,37.87745,-122.307025,4,Alameda,I80-E,5,Mainline,E,821
401079,37.878155,-122.307214,4,Alameda,I80-E,5,Mainline,E,822
415253,37.884807,-122.308622,4,Alameda,I80-E,5,Mainline,E,823
401901,37.884846,-122.30863,4,Alameda,I80-E,5,Mainline,E,824
401239,37.889597,-122.308245,4,Alameda,I80-E,4,Mainline,E,825
402062,37.89875,-122.309494,4,Contra Costa,I80-E,4,Mainline,E,826
400329,37.903574,-122.31244,4,Contra Costa,I80-E,4,Mainline,E,827
401509,37.904465,-122.313054,4,Contra Costa,I80-E,4,Mainline,E,828
401575,37.909564,-122.31655,4,Contra Costa,I80-E,4,Mainline,E,829
401195,37.912502,-122.317364,4,Contra Costa,I80-E,4,Mainline,E,830
400027,37.914241,-122.317388,4,Contra Costa,I80-E,4,Mainline,E,831
401558,37.91859,-122.317348,4,Contra Costa,I80-E,4,Mainline,E,832
401045,37.924801,-122.320238,4,Contra Costa,I80-E,4,Mainline,E,833
400182,37.925458,-122.320648,4,Contra Costa,I80-E,6,Mainline,E,834
